Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","21522","Poultry fat, rendered","2020","2020","tonnes","244.14","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/capita/day","0.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million kcal","2199.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","tonnes","243.65","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","92.61","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","92.26","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","0.31","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","0.51","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","0.07","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","0.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2219155.33","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3010.52","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","50000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2172165.85","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","89.98","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","70.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","9.21","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","5.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","2758650.64","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","282381.56","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","171601.1","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","45.6","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","-46","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","15.92","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","1243.51","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","-1228","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","47.62","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","47.62","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","59.52","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","8.57","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1.86","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","156549","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","13050","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2144.36","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","167454.64","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","16.89","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","13.3","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","1.73","I","Imputed value"
