Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","761502","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1169578.5","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","2338837","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","12793.7","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","9669","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","12446.58","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","12595","A","Official figure"
"TCL","Crops and livestock products","540","New Caledonia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","5","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","30","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","39.52","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","104","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9871.23","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","20843","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","7.2","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","20","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","38.53","T","Unofficial figure"
"TCL","Crops and livestock products","540","New Caledonia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","67","T","Unofficial figure"
"TCL","Crops and livestock products","554","New Zealand","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","2227","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5922","Export Value","02151","Chickens","2020","2020","1000 US$","31927","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9.5","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","81","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","11555.72","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","23408","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","4.19","A","Official figure"
"TCL","Crops and livestock products","554","New Zealand","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","30","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","10706","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5622","Import Value","02151","Chickens","2020","2020","1000 US$","9729","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","8478.16","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","9716","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","98.54","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","79","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","60","A","Official figure"
"TCL","Crops and livestock products","558","Nicaragua","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","43","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","53","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5622","Import Value","02151","Chickens","2020","2020","1000 US$","46","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.16","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3161.52","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","3984","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","5.4","A","Official figure"
"TCL","Crops and livestock products","562","Niger","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","566","Nigeria","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","57","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1224","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","2","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5922","Export Value","02151","Chickens","2020","2020","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0.19","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.58","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","4","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","190","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","309","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0.78","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.3","T","Unofficial figure"
"TCL","Crops and livestock products","566","Nigeria","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1","T","Unofficial figure"
"TCL","Crops and livestock products","570","Niue","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","570","Niue","5622","Import Value","02151","Chickens","2020","2020","1000 US$","2","T","Unofficial figure"
"TCL","Crops and livestock products","570","Niue","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","84.6","T","Unofficial figure"
"TCL","Crops and livestock products","570","Niue","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","359","T","Unofficial figure"
"TCL","Crops and livestock products","807","North Macedonia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","244","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1552","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","2738.07","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","2087","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","37223.17","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","47364","A","Official figure"
"TCL","Crops and livestock products","807","North Macedonia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","557.77","A","Official figure"
