Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","157","Nicaragua","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","41122.4","A","Chiffre officiel"
"PP","Prix à la Production","157","Nicaragua","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","41122.4","A","Chiffre officiel"
"PP","Prix à la Production","157","Nicaragua","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1197.4","A","Chiffre officiel"
"PP","Prix à la Production","157","Nicaragua","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","105.13","I","Valeur imputée"
"PP","Prix à la Production","157","Nicaragua","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","141.63","I","Valeur imputée"
"PP","Prix à la Production","158","Niger","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","2000000","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","2000000","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","3474.7","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","152.01","I","Valeur imputée"
"PP","Prix à la Production","158","Niger","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","2027272.7","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","2027272.7","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3522.1","A","Chiffre officiel"
"PP","Prix à la Production","158","Niger","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","98.59","I","Valeur imputée"
"PP","Prix à la Production","158","Niger","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","84.02","I","Valeur imputée"
"PP","Prix à la Production","159","Nigéria","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","92.21","I","Valeur imputée"
"PP","Prix à la Production","159","Nigéria","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","105.12","I","Valeur imputée"
"PP","Prix à la Production","159","Nigéria","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","90.77","I","Valeur imputée"
"PP","Prix à la Production","162","Norvège","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","16610","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","16610","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1764","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","109.93","I","Valeur imputée"
"PP","Prix à la Production","162","Norvège","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","94.19","I","Valeur imputée"
"PP","Prix à la Production","162","Norvège","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","21160","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","21160","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","2247.3","A","Chiffre officiel"
"PP","Prix à la Production","162","Norvège","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","106.47","I","Valeur imputée"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","524016","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","524016","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","5004.4","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","117.71","I","Valeur imputée"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","845096","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","845096","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","8070.8","A","Chiffre officiel"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","112.73","I","Valeur imputée"
"PP","Prix à la Production","156","Nouvelle-Zélande","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","94.7","I","Valeur imputée"
"PP","Prix à la Production","156","Nouvelle-Zélande","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","1859","A","Chiffre officiel"
"PP","Prix à la Production","156","Nouvelle-Zélande","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","1859","A","Chiffre officiel"
"PP","Prix à la Production","156","Nouvelle-Zélande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1205.5","A","Chiffre officiel"
"PP","Prix à la Production","156","Nouvelle-Zélande","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","96.84","I","Valeur imputée"
"PP","Prix à la Production","156","Nouvelle-Zélande","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","93.41","I","Valeur imputée"
"PP","Prix à la Production","165","Pakistan","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","118.8","I","Valeur imputée"
"PP","Prix à la Production","165","Pakistan","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","104.5","I","Valeur imputée"
"PP","Prix à la Production","165","Pakistan","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.27","I","Valeur imputée"
"PP","Prix à la Production","299","Palestine","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","5347","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","5347","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1553.3","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","83.82","I","Valeur imputée"
"PP","Prix à la Production","299","Palestine","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","8376.6","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","8376.6","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","2433.3","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","83.97","I","Valeur imputée"
"PP","Prix à la Production","299","Palestine","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","11972.2","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","11972.2","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3477.9","A","Chiffre officiel"
"PP","Prix à la Production","299","Palestine","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","86.93","I","Valeur imputée"
"PP","Prix à la Production","166","Panama","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","2730.3","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","2730.3","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2730.3","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","78.75","I","Valeur imputée"
"PP","Prix à la Production","166","Panama","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","4774","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","4774","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","4774","A","Chiffre officiel"
"PP","Prix à la Production","166","Panama","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","87.91","I","Valeur imputée"
"PP","Prix à la Production","166","Panama","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","94.68","I","Valeur imputée"
