Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","221","Oman","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2808.74","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","221","Oman","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","1713.756","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","221","Oman","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","706.73","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","221","Oman","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","4442.97","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Ouganda","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","44457.152","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Ouganda","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","22019.413","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Ouganda","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","22437.74","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Ouganda","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","35412.691","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Ouganda","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","11775.012","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","235","Ouzbékistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","33586.372","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","235","Ouzbékistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","16928.447","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","235","Ouzbékistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","16657.925","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","235","Ouzbékistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","16479.496","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","235","Ouzbékistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","16756.329","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","165","Pakistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","235001.746","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","165","Pakistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","119954.02","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","165","Pakistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","115047.726","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","165","Pakistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","130924.605","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","165","Pakistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","77437.729","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","180","Palaos","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","17.792","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","180","Palaos","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","9.616","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","180","Palaos","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8.176","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","180","Palaos","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4.267","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","180","Palaos","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","18.175","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","299","Palestine","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","5069.692","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","299","Palestine","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2518.724","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","299","Palestine","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2550.968","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","299","Palestine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","1239.153","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","299","Palestine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","4083.476","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","4293.261","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","166","Panama","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","2148.782","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","166","Panama","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","2144.479","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","166","Panama","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","1354.818","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","166","Panama","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","2934.512","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","9815.746","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5067.943","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","4747.803","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","7587.206","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","1168.469","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","6603.739","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","169","Paraguay","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","3316.875","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","169","Paraguay","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","3286.865","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","169","Paraguay","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2672.298","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","169","Paraguay","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","4394.032","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","150","Pays-Bas (Royaume des)","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","17636.731","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","150","Pays-Bas (Royaume des)","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","8751.393","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","150","Pays-Bas (Royaume des)","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8885.338","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","150","Pays-Bas (Royaume des)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","1333.967","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","150","Pays-Bas (Royaume des)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","15847.281","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","32838.579","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Pérou","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","16356.574","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Pérou","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","16482.005","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Pérou","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","7229.699","X","Chiffre de sources internationales",""
