Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","1635.54","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","224.08","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","78.56","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","289.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","960.33","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","17.95","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","29.2","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","21.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.49","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","1.69","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","1347.68","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","161.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","78.07","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","338.74","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","13.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","7.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","1.48","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.71","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","602.95","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","68.42","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","296","Kiribati","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","32.86","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","281","Fats/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","33458.2","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","62523.74","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","134749.62","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","4844.65","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5165","Other uses (non-food)","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","-21","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","166.58","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","120.92","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","19.91","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","9.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","265119.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","31684.97","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","15357.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
